,0,total_value
926,곶,0.36000000000000004
927,곶감,-0.6666666666666667
928,곻,0.8
929,과,-0.3251318101933216
930,과감히,-0.10000000000000003
931,과거,-0.375
932,과내,-0.47368421052631576
933,과다,-0.3333333333333333
934,과대,-0.7322834645669292
935,과도,-0.2631578947368421
936,과라,-0.34751773049645385
937,과수,-0.5555555555555556
938,과수원,-0.7142857142857142
939,과숙,-0.8666666666666667
940,과실,-0.8400000000000001
941,과연,-0.36734693877551017
942,과열,-0.1578947368421053
943,과육,-0.3588516746411483
944,과일,-0.055970149253731394
945,과자,-0.3636363636363636
946,과장,-0.7718120805369129
947,과정,-0.6076817558299039
948,과즙,0.1298701298701299
949,과채,0.9428571428571428
950,과하,0.2647058823529411
951,과한,-0.5172413793103448
952,곽,-0.7037037037037037
953,관,-0.014925373134328401
954,관건,0.41935483870967744
955,관계,-0.015625
956,관계없이,-0.3333333333333333
957,관계자,-0.5454545454545454
958,관련,-0.4944237918215613
959,관리,-0.3167464114832536
960,관리자,-0.7777777777777777
961,관상용,-0.5
962,관심,0.07853403141361254
963,관심없,-0.8181818181818181
964,관자,-0.5714285714285714
965,관절,0.1578947368421053
966,관한,-0.39999999999999997
967,관해,-0.7333333333333334
968,괌,0.19999999999999996
969,광,-0.17948717948717952
970,광고,-0.7395744680851064
971,광대,-0.16666666666666669
972,광량,0.4545454545454546
973,광링,0.19999999999999996
974,광목,0.0
975,광색,-0.4705882352941177
976,광센서,0.4615384615384615
977,광어,-0.9285714285714286
978,광이,-0.16666666666666669
979,광주,-0.4545454545454546
980,광채,0.28571428571428575
981,광택,-0.3730407523510972
982,광택제,-0.19999999999999996
983,광파,0.6363636363636365
984,괘,0.4878048780487805
985,괜시리,-0.23076923076923078
986,괜찮,0.41899758625585687
987,괜찮아,0.8500000000000001
988,괜한,0.07407407407407413
989,괜히,-0.8640939597315436
990,괴,-0.23076923076923078
991,괴롭,-0.5555555555555556
992,괴안,0.411764705882353
993,괸,0.4224598930481283
994,굉장히,-0.045056320400500616
995,교,0.0
996,교과서,0.6923076923076923
997,교복,0.4358974358974359
998,교시,0.16666666666666669
999,교육,-0.6000000000000001
1000,교재,0.6190476190476191
1001,교정,0.28571428571428575
1002,교차,-0.11111111111111116
1003,교체,0.12401574803149606
1004,교화,-0.28571428571428575
1005,교환,-0.7465138999911183
1006,교회,-0.3076923076923077
1007,교훈,-0.7674418604651163
1008,구,-0.07968127490039839
1009,구간,-0.6363636363636365
1010,구겨,-0.8103448275862069
1011,구겨서,-0.6756756756756757
1012,구겨져,-0.7153846153846153
1013,구겨져서,-0.6712328767123288
1014,구겨졌,-0.3548387096774193
1015,구겨지,-0.7354497354497354
1016,구겨진,-0.7962962962962963
1017,구겨질,-0.6923076923076923
1018,구겨짐,-0.5
1019,구경,0.11827956989247307
1020,구구,0.3846153846153846
1021,구구구,0.8823529411764706
1022,구구구구,-0.8666666666666667
1023,구김,-0.3237250554323725
1024,구깃구깃,-0.8064516129032258
1025,구나,-0.5952380952380953
1026,구내,-0.04761904761904767
1027,구녕,-0.875
1028,구도,-0.4716981132075471
1029,구동,0.3846153846153846
1030,구두,-0.03398058252427183
1031,구라,-0.65625
1032,구래,-0.22222222222222227
1033,구려,-0.8177339901477831
1034,구르,-0.3513513513513513
1035,구름,0.18644067796610164
1036,구리,-0.7862595419847329
1037,구리구리,-0.5
1038,구린,-0.8481012658227849
1039,구린내,-0.6571428571428573
1040,구림,-0.9281045751633987
1041,구립,-0.8367346938775511
1042,구마,0.13043478260869562
1043,구만,-0.7872340425531914
1044,구매,0.15825886422600172
1045,구매자,-0.6894977168949772
1046,구매처,-0.5789473684210527
1047,구매품,-0.625
1048,구멍,-0.7538888888888888
1049,구멍나,-0.7751937984496124
1050,구메,0.6296296296296295
1051,구명,0.0
1052,구명조끼,-0.15151515151515155
1053,구문,0.07692307692307687
1054,구미,0.3333333333333333
1055,구별,-0.3461538461538462
1056,구부,-0.4666666666666666
1057,구부러져,-0.7777777777777777
1058,구부러지,-0.3333333333333333
1059,구부러진,-0.8333333333333333
1060,구부려,-0.6571428571428573
1061,구부리,-0.16666666666666669
1062,구분,-0.45980707395498394
1063,구비,0.7534246575342465
1064,구색,-0.3333333333333333
1065,구석,-0.6822429906542056
1066,구석구석,-0.016393442622950838
1067,구성,0.14336283185840704
1068,구수,0.9130434782608696
1069,구스,-0.5714285714285714
1070,구슬,-0.35294117647058826
1071,구식,-0.2727272727272727
1072,구애,0.625
1073,구어,0.19999999999999996
1074,구여,0.19654427645788336
1075,구역,-0.8500000000000001
1076,구연산,0.7122302158273381
1077,구염,0.5454545454545454
1078,구영,0.411764705882353
1079,구요,0.02450408401400228
1080,구용,0.7402597402597402
1081,구우,0.1076923076923077
1082,구우면,-0.13461538461538458
1083,구운,-0.22580645161290325
1084,구울,-0.1717171717171717
1085,구워,0.327313769751693
1086,구워도,-0.2542372881355932
1087,구워서,0.1262135922330097
1088,구웠,-0.14018691588785043
1089,구이,0.2012383900928793
1090,구입,0.35866261398176297
1091,구정,0.040000000000000036
1092,구정물,-0.5555555555555556
1093,구제,-0.6363636363636365
1094,구조,-0.23423423423423428
1095,구지,0.05555555555555558
1096,구질구질,-0.4545454545454546
1097,구찌,-0.625
1098,구차,-0.8333333333333333
1099,구찮,-0.7411764705882353
1100,구천,-0.7142857142857142
1101,구체,-0.19999999999999996
1102,구토,-0.5384615384615385
1103,구포,-0.4545454545454546
1104,구하,0.0
1105,구한,-0.4545454545454546
1106,구할,0.36000000000000004
1107,구해,0.24444444444444446
1108,구해서,-0.08108108108108109
1109,구해야,-0.6000000000000001
1110,구했,0.5081967213114753
1111,구형,-0.21999999999999997
1112,국,0.07096774193548389
1113,국가,-0.19999999999999996
1114,국거리,0.19999999999999996
1115,국그릇,-0.23076923076923078
1116,국내,0.40587219343696024
1117,국내산,-0.180327868852459
1118,국물,-0.15426497277676954
1119,국민,0.7583892617449663
1120,국밥,0.6363636363636365
1121,국방색,-0.5384615384615385
1122,국산,-0.12794612794612797
1123,국수,0.5862068965517242
1124,국자,-0.30434782608695654
1125,국제,-0.5416666666666667
1126,국화,-0.6923076923076923
1127,군,0.1538461538461538
1128,군것질,0.6190476190476191
1129,군고구마,0.30000000000000004
1130,군내,-0.9487179487179487
1131,군대,0.2792792792792793
1132,군대군대,-0.894736842105263
1133,군더더기,0.8846153846153846
1134,군데,-0.6207584830339321
1135,군데군데,-0.7972602739726027
1136,군살,0.5238095238095237
1137,군요,-0.52
1138,군인,0.24137931034482762
1139,굳,0.7814254859611232
1140,굳은살,0.2173913043478261
1141,굳이,-0.03004291845493562
1142,굴,-0.3333333333333333
1143,굴곡,-0.6046511627906976
1144,굴곡진,0.28571428571428575
1145,굴뚝,-0.9199999999999999
1146,굴뚝같,-0.6363636363636365
1147,굴러,-0.6481481481481481
1148,굴러가,0.23636363636363633
1149,굴러다니,-0.7435897435897436
1150,굴렀,-0.7647058823529411
1151,굴려,0.05882352941176472
1152,굴렸,-0.6470588235294117
1153,굴리,-0.3170731707317073
1154,굴릴,-0.16666666666666669
1155,굴비,-0.8461538461538463
1156,굵,0.02304147465437789
1157,굵기,-0.39215686274509803
1158,굶,-0.21212121212121215
1159,굽,0.32600157109190886
1160,굽혀,-0.6666666666666667
1161,굽히,-0.8999999999999999
1162,굿,0.9084876696048332
1163,궁,-0.022727272727272707
1164,궁둥이,-0.3333333333333333
1165,궁중,-0.05882352941176472
1166,궁합,0.6000000000000001
1167,궂,-0.040000000000000036
1168,궈,-0.28735632183908044
1169,권,0.25806451612903225
1170,권고,-0.5
1171,권리,-0.3333333333333333
1172,권유,0.20833333333333331
1173,권장,-0.21518987341772156
1174,권하,-0.5128205128205128
1175,권합니다,-0.36000000000000004
1176,권해,-0.08333333333333331
1177,귀,-0.14720812182741122
1178,귀가,-0.28571428571428575
1179,귀걸이,-0.7307692307692308
1180,귀리,-0.29411764705882354
1181,귀마개,-0.7272727272727273
1182,귀사,0.0
1183,귀신,-0.16666666666666669
1184,귀안,0.1578947368421053
1185,귀애,0.6666666666666667
1186,귀여,0.8
1187,귀여우,0.14285714285714285
1188,귀여운,0.6455696202531647
1189,귀여운데,-0.3877551020408163
1190,귀여울,0.07692307692307687
1191,귀여움,0.5686274509803921
1192,귀여워,0.8499413833528722
1193,귀여워서,0.43448275862068964
1194,귀여웠,0.16666666666666669
1195,귀염,0.5333333333333334
1196,귀염둥이,0.8181818181818181
1197,귀엽,0.7659963436928703
1198,귀요미,0.5135135135135136
1199,귀욤,0.8461538461538463
1200,귀저,0.36000000000000004
1201,귀지,-0.5
1202,귀차,-0.8503740648379052
1203,귀찬,-0.8849206349206349
1204,귀찮,-0.8555460017196905
1205,귀퉁이,-0.8108108108108107
1206,귀포,-0.04225352112676056
1207,귀하,-0.2727272727272727
1208,귀한,-0.368421052631579
1209,귄,-0.411764705882353
1210,귓구멍,-0.45945945945945943
1211,규,0.08139534883720928
1212,규격,-0.5735294117647058
1213,규모,-0.4285714285714286
1214,규수,0.8181818181818181
1215,규정,-0.7894736842105263
1216,규조토,-0.8333333333333333
1217,규칙,0.16666666666666669
1218,균,0.2571428571428571
1219,균수,0.8666666666666667
1220,균일,-0.4047619047619047
1221,균일가,-0.1923076923076923
1222,균형,-0.48
1223,귤,-0.34449977365323675
1224,귤껍질,-0.23809523809523814
1225,그,-0.3673511719560257
1226,그간,-0.1875
1227,그거,-0.16708229426433913
1228,그건,-0.18333333333333335
1229,그걸,-0.6000000000000001
1230,그걸로,-0.2745098039215686
1231,그것,-0.296875
1232,그게,-0.23362658846529816
1233,그곳,-0.36170212765957444
1234,그기,-0.3846153846153846
1235,그나마,-0.6271439224459359
1236,그나저나,-0.05263157894736842
1237,그날,-0.31578947368421056
1238,그냥,-0.7366029115123824
1239,그냥저냥,-0.6086956521739131
1240,그네,-0.2727272727272727
1241,그놈,-0.30000000000000004
1242,그늘,-0.125
1243,그니까,0.09090909090909088
1244,그다지,-0.5411764705882354
1245,그닥,-0.645021645021645
1246,그담,-0.125
1247,그대,-0.16666666666666669
1248,그대로,-0.2035460992907801
1249,그동안,-0.19999999999999996
1250,그때,-0.1966942148760331
1251,그땐,-0.23809523809523814
1252,그라,-0.43478260869565216
1253,그라인더,-0.8333333333333333
1254,그람,-0.5238095238095237
1255,그래,-0.5768463073852295
1256,그래고,-0.09090909090909088
1257,그래도,0.2572572572572573
1258,그래두,0.46468401486988853
1259,그래서,-0.2279621894921961
1260,그래서인지,0.04477611940298504
1261,그래야,-0.295774647887324
1262,그래요,-0.8270409809616006
1263,그래픽,0.0
1264,그랜드,-0.25
1265,그랜저,-0.3333333333333333
1266,그램,-0.21824104234527691
1267,그랬,-0.30339907679395717
1268,그랬나,-0.1351351351351351
1269,그랬었,-0.375
1270,그랬음,-0.5932203389830508
1271,그랴,-0.3636363636363636
1272,그러,-0.6120923913043479
1273,그러나,-0.11971830985915494
1274,그러니까,-0.411764705882353
1275,그러면,-0.4615384615384615
1276,그러저럭,-0.04761904761904767
1277,그럭,-0.2647058823529411
1278,그럭저럭,-0.16320474777448069
1279,그런,-0.4535338965588296
1280,그런가,-0.3941908713692946
1281,그런가보다,-0.7846153846153847
1282,그런가요,-0.8043478260869565
1283,그런다고,-0.5789473684210527
1284,그런대로,0.16058394160583944
1285,그런데,-0.1223458038422649
1286,그런지,-0.19949431099873577
1287,그런지는,-0.5769230769230769
1288,그런진,-0.39999999999999997
1289,그럴,-0.46643717728055073
1290,그럴까,-0.5294117647058822
1291,그럴까봐,-0.5
1292,그럴까요,-0.6333333333333333
1293,그럴듯,-0.6000000000000001
1294,그럴싸하,-0.75
1295,그럴지,0.0
1296,그럼,-0.38253825382538253
1297,그럼에도,-0.22222222222222227
1298,그럽니다,-0.7959183673469388
1299,그렀,-0.8823529411764706
1300,그렇,-0.5168943206326384
1301,그렇게,-0.3497735279315551
1302,그렇지만,0.3089005235602094
1303,그레,-0.30739299610894943
1304,그레이,-0.3296500920810313
1305,그려,-0.5441176470588236
1306,그려져,-0.29032258064516125
1307,그려지,-0.368421052631579
1308,그려진,-0.23076923076923078
1309,그렸,0.16666666666666669
1310,그로시,-0.2888888888888889
1311,그룹,-0.09090909090909088
1312,그르,-0.625
1313,그른가,-0.6470588235294117
1314,그릇,-0.11297071129707109
1315,그리,-0.1401218450826806
1316,그리고,-0.4242821398784702
1317,그리곤,-0.28571428571428575
1318,그리구,-0.23232323232323232
1319,그리도,-0.7894736842105263
1320,그린,0.3118556701030928
1321,그릴,0.029850746268656747
1322,그림,0.012072434607645899
1323,그립,0.0222222222222222
1324,그만,-0.39941690962099125
1325,그만두,-0.8888888888888888
1326,그만뒀,-0.8461538461538463
1327,그만큼,-0.04149377593360998
1328,그만한,-0.6470588235294117
1329,그물,-0.4285714285714286
1330,그물망,-0.4666666666666666
1331,그분,-0.6756756756756757
1332,그새,-0.3125
1333,그야말로,-0.3846153846153846
1334,그어,-0.7307692307692308
1335,그을린,-0.5789473684210527
1336,그을음,-0.7857142857142858
1337,그저,-0.79950289975145
1338,그저께,-0.14285714285714285
1339,그제,-0.125
1340,그제서야,-0.9548872180451127
1341,그제야,-0.9230769230769231
1342,그중,-0.7192982456140351
1343,그지,-0.9285714285714286
1344,그지없,-0.8666666666666667
1345,그쪽,-0.6859504132231404
1346,그치,0.0
1347,그치만,0.2682926829268293
1348,극,-0.03389830508474573
1349,극도,0.0
1350,극성,0.23076923076923078
1351,극찬,-0.19999999999999996
1352,극치,-0.6000000000000001
1353,근,-0.10144927536231885
1354,근거,-0.8181818181818181
1355,근대,0.11450381679389315
1356,근데,0.13380030867861809
1357,근데도,0.0
1358,근디,0.12195121951219517
1359,근래,-0.05263157894736842
1360,근력,0.6727272727272726
1361,근막,-0.7647058823529411
1362,근막염,-0.6363636363636365
1363,근무,-0.0847457627118644
1364,근방,-0.4666666666666666
1365,근위,-0.29411764705882354
1366,근육,0.6095238095238096
1367,근육통,0.2727272727272727
1368,근접,-0.125
1369,근조,-0.05263157894736842
1370,근처,-0.4768211920529801
1371,글,-0.5660377358490567
1372,글고,-0.4920634920634921
1373,글구,-0.2595419847328244
1374,글귀,-0.5714285714285714
1375,글라스,0.31958762886597936
1376,글로스,0.8333333333333333
1377,글로시,0.6363636363636365
1378,글루,-0.825
1379,글리터,0.48936170212765956
1380,글서,0.0
1381,글쎄,-0.6282051282051282
1382,글쎄요,-0.8054054054054054
1383,글씨,-0.5357142857142858
1384,글씨체,-0.12000000000000005
1385,글자,-0.38396624472573837
1386,긁,-0.6179104477611941
1387,긁어내,-0.8
1388,긁혀,-0.89247311827957
1389,긁혀서,-0.7954545454545454
1390,긁혔,-0.7894736842105263
1391,긁히,-0.6666666666666667
1392,긁힌,-0.7267080745341614
1393,긁힐,-0.411764705882353
1394,금,-0.4337517433751743
1395,금가,-0.9428571428571428
1396,금강,0.06976744186046507
1397,금내,-0.7
1398,금물,-0.3333333333333333
1399,금박,-0.5789473684210527
1400,금방,-0.0837060702875399
1401,금상첨화,0.8620689655172413
1402,금새,0.08045977011494254
1403,금색,-0.40229885057471265
1404,금세,-0.20833333333333331
1405,금속,-0.8630136986301369
1406,금액,-0.2780487804878049
1407,금요일,-0.40350877192982454
1408,금융,-0.4285714285714286
1409,금이,-0.7560975609756098
1410,금일,-0.4615384615384615
1411,금장,-0.5609756097560976
1412,금전,-0.30434782608695654
1413,금지,-0.295774647887324
1414,금치,-0.4444444444444444
1415,금하,0.7647058823529411
1416,급,-0.557876414273281
1417,급격히,0.07692307692307687
1418,급니다,0.23076923076923078
1419,급속,-0.31578947368421056
1420,급식,-0.10000000000000003
1421,급여,0.39999999999999997
1422,급하,-0.39165009940357853
1423,급한,-0.4945652173913044
1424,급할,0.08333333333333331
1425,급해,-0.5384615384615385
1426,급해서,-0.859375
1427,급히,-0.28662420382165604
1428,긋,0.37777777777777777
1429,긍정,0.14285714285714285
1430,긔,0.16666666666666669
1431,기,-0.21161191749427039
1432,기가,-0.3333333333333333
1433,기간,-0.1596774193548387
1434,기겁,-0.8500000000000001
1435,기격,0.15151515151515155
1436,기계,-0.6144578313253013
1437,기계식,-0.4545454545454546
1438,기계음,-0.6666666666666667
1439,기관,-0.28
1440,기관지,-0.6842105263157894
1441,기구,0.43307086614173224
1442,기기,-0.28491620111731847
